chr	edit_id	DSN-seq	Osa_DSN_rep1	Osa_DSN_rep2	Osa_DSN_rep3	Osa_Ribo-off_rep1	Osa_Ribo-off_rep2	Osa_Ribo-off_rep3	Ribo-off-seq
Mt	ccmFn_mt 698 CT	22.0869401015902	20.5834768785804	35.9826449593101	9.53719013669246	20.6945895517278	9.98962078400542	12.4115899878637	14.2654896738764
Mt	ccmFn_mt 707 CT	24.8768693775805	27.1995944466956	36.661562788731	10.8996458705057	20.6945895517278	7.05149702400383	12.4115899878637	13.2884013400493
Mt	ccmFn_mt 745 CT	28.5967750789009	30.8752153178706	36.661562788731	18.3931524064783	32.2592131247522	12.927744544007	17.4890586192625	20.7142726771357
Mt	ccmFn_mt 767 CT	29.2942573978985	30.1400911436356	41.4139875946776	16.3494688057585	34.6938707190731	13.5153692960073	21.4382008881282	23.0592846783208
Mt	ccmFn_mt 779 CT	20.691975463595	27.9347186209306	25.119959688575	9.53719013669246	27.3898979361103	8.81437128000478	15.2324058941964	17.0013370085925
Mt	ccmFn_mt 794 CT	21.8544459952576	27.9347186209306	27.8356310062587	10.2184180035991	23.7379115446289	6.46387227200351	12.4115899878637	14.070072007111
Mt	ccmFn_mt 943 CT	45.336350734843	49.253319673746	53.6345085242546	33.3801654784236	47.4758230892579	19.9792415680108	26.515669519527	31.0714090157035
Mt	ccmFn_mt 98 CT	29.9917397168961	25.7293460982255	29.1934666651006	34.7426212122368	47.4758230892579	36.4327346240198	29.3364854258597	37.5201920189627
Mt	cob_mt 1081 CT	848.370994007395	713.8055731822	856.794300729232	964.618659539752	200.250587132895	163.359681056089	238.641025675743	201.280196768394
Mt	cob_mt 1098 CT	835.583818159106	707.92457978832	848.647286776181	940.77568419802	203.293909125797	163.947305808089	238.641025675743	202.452702768986
Mt	cob_mt 1119 CT	792.80490259392	663.817129334219	807.233299181503	897.858328582904	181.990655175489	149.844311760081	218.331151150148	183.88802442627
Mt	cob_mt 1124 CT	473.822988705692	449.160870457594	462.343041835663	508.195988712327	109.559591744441	94.6075850720513	108.883493984441	104.35303405274
Mt	cob_mt 178 CT	764.20812751502	722.62706327302	784.829010810612	782.049591208782	1114.4645138004	773.314173632419	1044.26604852435	976.697498493623
Mt	cob_mt 286 CT	1594.21208712214	1526.11778571189	1600.20932394517	1651.29634938161	2430.39694353086	1842.791222273	2224.49542373394	2163.66440642685
Mt	cob_mt 298 CT	1750.4481265776	1689.31535239206	1754.32367122372	1803.21016370178	2473.00345143147	1908.01756974503	2293.88749502972	2223.07137712354
Mt	cob_mt 325 CT	1751.37810300293	1692.99097326324	1773.33337044751	1783.45455556149	2470.56879383715	1901.55369747303	2295.57998457352	2220.72636512236
Mt	cob_mt 419 CT	1844.84073374861	1727.54180945229	1892.14399059617	1906.07557160468	1944.68275346383	1497.85549284881	1824.50372821597	1754.45981222004
Mt	cob_mt 564 CT	227.611730099545	178.635174339109	236.94232246791	263.635184492856	80.3437006125903	64.0510979680347	53.0313390390541	65.4649183664193
Mt	cob_mt 568 CT	263.648316581087	210.245513831214	285.145488356797	291.565527036027	80.9523650111705	64.6387227200351	53.0313390390541	65.8557536999502
Mt	cob_mt 580 CT	260.858387305096	203.629396263099	283.787652697955	290.88429916912	81.5610294097507	66.401596976036	52.4671758577876	66.4420067002465
Mt	cob_mt 680 CT	119.501970654919	88.9500250824368	143.251662007819	123.983471777002	59.6491110608625	47.5976049120258	38.9272595073908	48.4635813578268
Mt	cob_mt 715 CT	87.650278087363	79.3934108173816	84.1858108481972	98.7780407014576	42.6065079006161	31.7317366080172	26.515669519527	33.4164210168887
Mt	cob_mt 725 CT	99.507477510322	88.9500250824368	95.0484961189323	113.765053773403	46.2584942920974	32.3193613600175	32.7214645134589	36.9339390186664
Mt	cob_mt 808 CT	136.241546310861	122.765737097248	108.626852707351	176.43801752881	51.1278094807393	37.0203593760201	35.5422804197916	41.0377100207405
Mt	cob_mt 853 CT	242.026364692162	208.775265482744	224.721801538333	290.203071302213	101.038290164318	68.164471232037	85.1886403712464	84.6158497094315
Mt	cob_mt 908 CT	545.663667562443	455.041863851474	530.234824777758	645.122789960554	230.075142663327	139.267066224076	229.614414775479	199.71685543427
Mt	cob_mt 982 CT	670.048014450346	555.753875721671	659.229212367737	786.818186277128	278.768294549745	185.1017968801	302.955628340128	255.997143462714
Mt	cox1_mt 1402 CT	220.869401015902	201.424023740394	227.437472856017	232.298702615152	1093.76992424867	924.333734896501	1007.03127856076	1007.3780721758
Mt	cox1_mt 1405 CT	227.379235993212	205.834768785804	234.905568979647	239.792209151125	1126.637801772	956.653096256519	1047.08686443068	1042.55325219357
Mt	cox1_mt 1433 CT	176.695520812721	169.078560074053	169.050539525815	191.425030600756	1223.41544114626	998.962078400542	1086.01412393808	1101.1785522232
Mt	cox1_mt 1489 CT	120.664441186582	127.911606316893	103.874427901405	130.795750446068	1152.20170651237	936.673854688508	1017.18621582356	1033.75945718913
Mt	cox1_mt 15 CT	15.3446110179468	13.2322351362303	8.82593178247228	23.8429753417311	77.9090430182694	34.6698603680188	50.2105231327214	53.9352760272589
Mt	cox2_mt 14 CT	19.9944931445974	13.9673593104653	29.8723844945216	15.6682409388519	276.333636955424	200.967665184109	220.023640693948	231.765352783801
Mt	cox2_mt 144 CT	48.8237623298309	34.5508361890457	57.0290976713594	53.8170014856217	405.370489454433	266.194012656144	308.597260152793	325.565832831208
Mt	cox2_mt 162 CT	46.9638094791707	33.0805878405757	56.3501798419384	50.4108621510887	403.544496258692	260.905389888142	314.238891965459	325.174997497677
Mt	cox2_mt 167 CT	45.1038566285104	32.3454636663407	54.3134263536756	47.6859506834623	398.06651667147	255.616767120139	309.16142333406	319.89872049501
Mt	cox2_mt 169 CT	45.1038566285104	32.3454636663407	54.3134263536756	47.6859506834623	396.240523475729	255.616767120139	309.16142333406	319.312467494714
Mt	cox2_mt 259 CT	71.6081847504186	64.6909273326813	84.1858108481972	65.397875223034	318.94014485604	222.709781008121	247.103473394741	262.055091132443
Mt	cox2_mt 30 CT	19.0645167192673	14.7024834847003	28.5145488356797	13.6245573381321	276.333636955424	203.905788944111	223.972782962814	234.110364784986
Mt	cox2_mt 33 CT	21.15696367626	16.9078560074053	28.5145488356797	17.7119245395717	275.116308158264	203.905788944111	223.972782962814	233.719529451455
Mt	cox2_mt 385 CT	108.807241763623	97.771515173257	117.452784489823	110.35891443887	448.585661753629	301.451497776164	340.754561484986	362.304354183109
Mt	cox2_mt 449 CT	152.981121966803	138.938468930418	150.040840302029	168.944510992838	816.218958496088	545.903394608296	554.572407185002	635.693669987946
Mt	cox2_mt 466 CT	126.244299738563	116.149619529132	108.626852707351	153.276270053986	1043.85944356509	631.108983648342	719.308056114829	794.177397734711
Mt	cox2_mt 467 CT	126.709287951228	116.149619529132	109.984688366193	153.276270053986	1044.46810796367	631.108983648342	719.872219296096	794.568233068241
Mt	cox2_mt 482 CT	147.16876930849	144.084338150063	118.810620148665	178.48170112953	1200.89485839879	702.799203392381	819.164939199006	903.025038123056
Mt	cox2_mt 550 CT	163.908344964432	145.554586498533	169.729457355236	175.075561794997	1210.63348877608	694.572456864377	850.758077349931	914.35926279545
Mt	cox2_mt 563 CT	156.003545349126	141.878965627358	162.940279061027	162.132232323772	1283.6732166057	749.221558800406	910.559374564184	976.697498493623
Mt	cox2_mt 587 CT	202.734860721964	189.662036952634	213.180198438177	204.368360071981	1473.57650896274	951.364473488516	1096.73322438214	1169.37931792434
Mt	cox2_mt 620 CT	210.407166230938	199.953775391924	217.253705414702	213.224322341767	1438.88263824366	948.426349728514	1070.21755486261	1148.07879224691
Mt	cox2_mt 638 CT	206.454766423285	197.013278694984	200.280759679179	221.399056744646	1348.80030725379	868.509383456471	1013.23707355469	1072.84299054221
Mt	cox2_mt 7 CT	18.1345402939372	13.9673593104653	25.119959688575	14.9870130719453	273.290314962523	201.555289936109	220.023640693948	230.983682116739
Mt	cox2_mt 704 CT	254.348552327786	238.91535662638	230.832062003121	292.246754902933	1939.81343827519	1163.49700896063	1297.57531691303	1459.18371773747
Mt	cox2_mt 77 CT	35.3391041625443	25.7293460982255	45.4874945712033	34.0613933453302	299.462884101473	226.823154272123	223.408619781547	248.962107459159
Mt	cox3_mt 290 CT	10218.8134556336	9951.3759466194	9986.8812707821	10699.3648776351	8090.97585032699	6712.43754209964	7109.58441032085	7292.59648835234
Mt	cox3_mt 302 CT	10241.1328898415	9988.13215533115	10023.5428335708	10693.9150546999	8079.41122675397	6717.72616486764	7106.19943123325	7289.4698056841
Mt	cox3_mt 334 CT	10100.4739555103	9859.48542484002	9862.63930799807	10562.4380763869	7869.42200924379	6580.22197289957	6919.46141823402	7111.63972892756
Mt	cox3_mt 356 CT	9416.24380057372	9221.39764160403	9156.56476540028	9857.36723413856	7325.27603691306	6157.13215145934	6446.1285091514	6632.28019235195
Mt	cox3_mt 359 CT	9382.29966104917	9191.99267463463	9115.15077780561	9826.71198012777	7325.88470131164	6157.71977621134	6446.69267233267	6632.86644535225
Mt	cox3_mt 458 CT	1250.58579796267	1149.73420850356	1236.30936737554	1358.36836661177	351.808022379373	295.57525025616	282.645753814533	309.150748822911
Mt	cox3_mt 467 CT	1282.20499642389	1185.02016886684	1263.46608055238	1391.06730422329	354.242679973693	296.750499760161	287.159059264665	311.886596157627
Mt	cox3_mt 557 CT	1874.36748525284	1747.39016215663	1877.88671617833	1988.50414350038	870.998754368308	689.283834096374	686.022428420104	746.495487043945
Mt	cox3_mt 572 CT	2471.17985620844	2285.50105769666	2485.51817351008	2628.85833839259	922.126563849048	712.788824176387	750.337031084489	793.004891734118
Mt	cox3_mt 611 CT	4093.98871840949	3793.97586322691	4246.63102302801	4218.8441797526	1659.21915052971	1345.66068208073	1588.68351844656	1530.51116610685
Mt	cox3_mt 702 CT	3175.40450428967	2847.87105098645	3442.11339516419	3211.30816459773	2589.2583515603	2044.34651220911	2471.03473394741	2367.09419752966
Mt	cox3_mt 799 CT	6736.74922509133	6118.43850215803	7051.91949419535	6993.4852816632	2956.28298390417	2255.89142292922	2785.83778909414	2664.32446867988
Mt	cox3_mt 809 CT	6737.91169562299	6124.31949555191	7048.52490504825	6994.84773739701	2956.28298390417	2258.24192193723	2785.83778909414	2665.10613934694
Mt	mat-r_mt 1287 CT	138.798981480519	121.295488748777	114.73711317214	179.162928996437	233.118464656228	156.308184032085	214.946172062549	201.280196768394
Mt	mat-r_mt 17 CT	13.9496463799517	12.4971109619953	9.50484961189323	19.7556081402915	14.6079455659255	16.4534930560089	14.1040795316633	15.0471603409382
Mt	mat-r_mt 1745 CT	46.7313153728381	61.0153064615062	44.8085767417824	35.4238490791434	119.298222121725	58.1748504480316	42.8764017762565	72.4999543699748
Mt	mat-r_mt 1766 CT	45.1038566285104	61.7504306357413	35.3037271298891	39.511216280583	138.166818477712	69.3397207360376	51.3388494952545	85.2021027097278
Mt	mat-r_mt 1800 CT	49.9862328614935	66.8962998553864	42.0929054240986	42.2361277482095	141.210140470613	74.0407187520402	57.5446444891863	89.8921267120981
Mt	mat-r_mt 1892 CT	61.1459499654549	83.0690316885567	55.6712620125175	46.3234949496491	107.12493415012	55.8243514400303	40.0555858699238	66.8328420337773
Mt	mat-r_mt 1900 CT	58.3560206894645	80.1285349916166	56.3501798419384	40.1924441474896	105.90760535296	54.6491019360296	37.7989331448577	65.2695006996539
Mt	mat-r_mt 1910 CT	57.6585383704669	80.1285349916166	56.3501798419384	38.1487605467698	105.90760535296	54.6491019360296	38.9272595073908	65.6603360331847
Mt	mat-r_mt 1920 CT	57.4260442641344	80.1285349916166	55.6712620125175	38.1487605467698	106.51626975154	54.6491019360296	38.9272595073908	65.8557536999502
Mt	mat-r_mt 295 CT	83.4653841733776	67.6314240296214	76.0387968951458	105.590319370524	77.3003786196891	58.7624752000319	67.1354185707174	67.614512700839
Mt	mat-r_mt 296 CT	82.76790185438	66.8962998553864	74.6809612363039	105.590319370524	76.0830498225287	58.1748504480316	66.5712553894509	66.8328420337773
Mt	mat-r_mt 33 CT	16.274587443277	13.9673593104653	12.220520929577	22.4805196079179	16.4339387616662	16.4534930560089	15.2324058941964	16.0242486747653
Mt	mat-r_mt 44 CT	17.4370579749396	17.6429801816404	12.220520929577	22.4805196079179	13.390616768765	13.5153692960073	15.2324058941964	14.070072007111
Mt	mat-r_mt 60 CT	19.9944931445974	20.5834768785804	15.6151100766817	23.8429753417311	11.5646235730244	9.4019960320051	15.2324058941964	12.1158953394567
Mt	mat-r_mt 86 CT	31.8516925675563	30.8752153178706	25.7988775179959	38.8299884136764	18.2599319574069	18.8039920640102	20.8740377068617	19.3463490097776
Mt	mat-r_mt 92 CT	33.014163099219	30.1400911436356	28.5145488356797	40.1924441474896	18.2599319574069	19.9792415680108	21.4382008881282	19.9326020100739
Mt	nad1_mt 2 CT	23.0169165269203	22.7888494012855	26.4777953474169	19.7556081402915	245.900417026413	146.90618800008	158.529853935896	182.715518425678
Mt	nad1_mt 215 CT	36.2690805878744	30.1400911436356	42.7718232535195	35.4238490791434	326.852782037583	214.483034480116	244.846820669675	261.078002798616
Mt	nad1_mt 307 CT	43.0114096715177	41.1669537571608	46.1664124006243	41.5548998813029	114.428906933083	58.1748504480316	86.881129915046	86.179191043555
Mt	nad1_mt 308 CT	43.0114096715177	41.1669537571608	46.1664124006243	41.5548998813029	114.428906933083	56.9996009440309	86.3169667337795	85.5929380432587
Mt	nad1_mt 436 CT	32.3166807802214	37.4913328859858	33.2669736416263	26.5678868093576	84.6043514026519	64.6387227200351	51.903012676521	66.6374243670119
Mt	nad1_mt 490 CT	48.1262800108333	52.9289405449211	44.1296589123614	47.6859506834623	96.1689749756762	72.8654692480395	62.0579499393186	76.6037253720489
Mt	nad1_mt 492 CT	48.1262800108333	52.9289405449211	44.1296589123614	47.6859506834623	96.1689749756762	74.0407187520402	62.0579499393186	76.9945607055797
Mt	nad1_mt 500 CT	30.9217161422262	36.7562087117508	22.4042883708912	34.0613933453302	90.6909953884542	74.6283435040405	54.7238285828537	72.8907897035057
Mt	nad1_mt 536 CT	30.6892220358937	30.1400911436356	25.7988775179959	36.10507694605	115.646235730244	85.2055890400462	63.1862763018517	87.3516970441475
Mt	nad1_mt 537 CT	31.1542102485588	30.8752153178706	26.4777953474169	36.10507694605	115.646235730244	86.3808385440469	63.7504394831182	87.9379500444438
Mt	nad1_mt 555 CT	32.5491748865539	30.8752153178706	26.4777953474169	40.1924441474896	121.124215317466	87.5560880480475	60.9296235767855	89.1104560450364
Mt	nad1_mt 577 CT	35.5715982688768	39.6967054086908	28.5145488356797	38.8299884136764	136.949489680552	99.3085830880539	65.4429290269178	99.6630100503697
Mt	nad1_mt 608 CT	31.3867043548913	36.0210845375157	27.1567131768378	31.3364818777038	117.472228925984	79.9169662720434	46.8255440451222	80.5120787073575
Mt	nad1_mt 635 CT	35.3391041625443	37.4913328859858	31.9091379827844	36.7863048129566	122.950208513206	86.3808385440469	60.365460395519	89.1104560450364
Mt	nad1_mt 674 CT	43.2439037778502	47.047947151041	43.4507410829405	39.511216280583	129.036852499009	82.8550900320449	66.0070922081843	91.8463033797525
Mt	nad1_mt 734 CT	27.6667986535708	27.1995944466956	29.8723844945216	25.886658942451	170.426031602464	113.411577136062	97.0360671778436	126.044395063703
Mt	nad1_mt 743 CT	24.1793870585829	22.7888494012855	27.1567131768378	22.4805196079179	155.209421637959	98.7209583360535	88.0094562775791	113.146829057184
Mt	nad1_mt 755 CT	28.8292691852335	24.2590977497555	33.2669736416263	28.6115704100774	163.122058819501	106.947704864058	98.7285567216432	122.136041728394
Mt	nad1_mt 779 CT	26.9693163345732	26.4644702724605	26.4777953474169	27.9303425431708	168.600038406724	106.360080112058	99.8568830841763	124.090218396049
Mt	nad1_mt 823 CT	30.6892220358937	30.8752153178706	29.8723844945216	31.3364818777038	140.601476072033	86.3808385440469	87.4452930963126	104.157616385975
Mt	nad1_mt 835 CT	31.1542102485588	31.6103394921056	29.8723844945216	32.0177097446104	142.427469267774	90.4942118080491	89.7019458213787	106.893463720691
Mt	nad1_mt 898 CT	28.1317868662359	30.1400911436356	29.8723844945216	24.5242032086378	37.7371927119742	22.9173653280124	28.2081590633266	29.50806768158
Mt	nad1_mt 928 CT	32.3166807802214	40.4318295829258	31.9091379827844	25.2054310755444	44.4325010963567	24.6802395840134	27.6439958820601	32.0484973495306
Mt	nad1_mt 937 CT	32.5491748865539	41.1669537571608	31.9091379827844	25.2054310755444	43.2151722991963	23.5049900800127	27.6439958820601	31.2668266824689
Mt	nad1_mt 939 CT	33.2466572055515	41.1669537571608	33.9458914710472	25.2054310755444	43.2151722991963	23.5049900800127	27.0798327007936	31.0714090157035
Mt	nad1_mt 953 CT	33.9441395245491	40.4318295829258	33.9458914710472	27.9303425431708	42.6065079006161	21.1544910720115	26.515669519527	29.8989030151109
Mt	nad2_mt 1028 CT	55.3335973071417	63.2206789842113	35.3037271298891	68.1227866906604	70.6050702353066	48.7728544160265	43.440564957523	53.9352760272589
Mt	nad2_mt 1057 CT	52.3111739248188	62.4855548099763	40.0561519358358	55.1794572194349	35.9111995162335	28.2059880960153	29.9006486071262	31.2668266824689
Mt	nad2_mt 1058 CT	52.3111739248188	62.4855548099763	40.0561519358358	55.1794572194349	35.9111995162335	27.618363344015	29.9006486071262	31.0714090157035
Mt	nad2_mt 1148 CT	53.0086562438164	47.783071325276	38.0193984475729	72.8913817590066	76.6917142211089	41.7213573920226	40.0555858699238	52.3719346931354
Mt	nad2_mt 1246 CT	81.8379254290499	87.4797767339668	64.4971937949898	94.0094456331114	113.820242534503	55.8243514400303	49.0821967701884	72.1091190364439
Mt	nad2_mt 1247 CT	81.8379254290499	87.4797767339668	64.4971937949898	94.0094456331114	113.820242534503	55.8243514400303	49.0821967701884	72.1091190364439
Mt	nad2_mt 1397 CT	14.8796228052818	22.0537252270505	7.46809612363039	15.6682409388519	76.6917142211089	54.0614771840293	46.8255440451222	58.8207176963947
Mt	nad2_mt 1400 CT	14.8796228052818	22.0537252270505	7.46809612363039	15.6682409388519	76.6917142211089	54.0614771840293	46.8255440451222	58.8207176963947
Mt	nad2_mt 1403 CT	14.8796228052818	22.0537252270505	7.46809612363039	15.6682409388519	76.6917142211089	53.473852432029	46.8255440451222	58.6253000296292
Mt	nad2_mt 1408 CT	14.8796228052818	22.0537252270505	7.46809612363039	15.6682409388519	76.6917142211089	53.473852432029	46.8255440451222	58.6253000296292
Mt	nad2_mt 1409 CT	14.8796228052818	22.0537252270505	7.46809612363039	15.6682409388519	76.6917142211089	53.473852432029	46.8255440451222	58.6253000296292
Mt	nad2_mt 1416 CT	14.8796228052818	22.0537252270505	7.46809612363039	15.6682409388519	71.8223990324671	53.473852432029	45.6972176825892	56.6711233619749
Mt	nad2_mt 1457 CT	14.1821404862842	19.8483527043454	7.46809612363039	15.6682409388519	20.0859251531476	11.1648702880061	16.3607322567295	15.8288310079999
Mt	nad2_mt 26 CT	2.78992927599034	2.94049669694006	0	5.44982293525283	48.0844874878381	15.8658683040086	20.8740377068617	27.9447263474566
Mt	nad2_mt 303 CT	8.36978782797101	9.5566142650552	8.14701395305134	7.49350653597265	77.9090430182694	48.7728544160265	36.1064436010581	53.7398583604935
Mt	nad2_mt 308 CT	9.76475246596618	9.5566142650552	12.220520929577	7.49350653597265	73.0397278296275	38.783233632021	31.5931381509258	47.2910753572342
Mt	nad2_mt 335 CT	9.53225835963365	10.2917384392902	12.220520929577	6.13105080215944	95.560310577096	65.2263474720354	45.1330545013226	68.0053480343699
Mt	nad2_mt 356 CT	9.9972465722987	9.5566142650552	13.5783565884189	6.81227866906604	104.690276555799	62.2882237120338	44.0047281387896	69.5686893684934
Mt	nad2_mt 361 CT	9.9972465722987	9.5566142650552	13.5783565884189	6.81227866906604	96.1689749756762	60.5253494560328	43.440564957523	66.0511713667156
Mt	nad2_mt 367 CT	9.9972465722987	9.5566142650552	13.5783565884189	6.81227866906604	90.082330989874	55.23672668803	41.7480754137234	61.7519826978761
Mt	nad2_mt 388 CT	9.76475246596618	8.82149009082018	13.5783565884189	6.81227866906604	104.690276555799	61.1129742080332	49.6463599514549	71.1320307026168
Mt	nad2_mt 394 CT	9.76475246596618	11.0268626135252	14.9361922472608	3.40613933453302	105.90760535296	61.7005989600335	49.6463599514549	71.7182837029131
Mt	nad2_mt 497 CT	13.4846581672866	14.7024834847003	16.9729457355236	8.85596226978585	66.344419445245	28.7936128480156	25.9515063382605	39.8652040201479
Mt	nad2_mt 523 CT	14.8796228052818	12.4971109619953	21.7253705414702	10.2184180035991	62.6924330537636	25.2678643360137	25.9515063382605	37.5201920189627
Mt	nad2_mt 621 CT	15.8095992306119	28.6698427951656	12.899438758998	6.81227866906604	46.8671586906777	24.6802395840134	19.7457113443286	30.0943206818763
Mt	nad2_mt 788 CT	29.9917397168961	42.6372021056309	25.119959688575	23.1617474748245	43.2151722991963	20.5668663200112	25.387343156994	29.50806768158
Mt	nad2_mt 800 CT	30.6892220358937	44.8425746283359	25.119959688575	23.1617474748245	42.6065079006161	20.5668663200112	26.515669519527	29.7034853483455
Mt	nad2_mt 809 CT	30.2242338232286	44.8425746283359	25.119959688575	21.7992917410113	44.4325010963567	21.1544910720115	29.3364854258597	31.4622443492343
Mt	nad2_mt 846 CT	28.1317868662359	37.4913328859858	21.0464527120493	26.5678868093576	57.2144534665416	34.0822356160185	40.0555858699238	43.5781396886911
Mt	nad2_mt 855 CT	26.7368222282407	33.8157120148107	21.7253705414702	25.2054310755444	54.1711314736404	28.2059880960153	38.9272595073908	40.2560393536787
Mt	nad2_mt 920 CT	32.0841866738889	31.6103394921056	19.6886170532074	44.9610392158359	60.2577754594427	34.0822356160185	35.5422804197916	42.9918866883948
Mt	nad2_mt 928 CT	31.3867043548913	29.4049669694006	19.6886170532074	44.9610392158359	62.6924330537636	37.0203593760201	36.1064436010581	44.9460633560491
Mt	nad2_mt 958 CT	40.9189627145249	38.2264570602208	24.441041859154	59.9480522877812	72.4310634310473	39.9584831360217	40.0555858699238	50.4177580254811
Mt	nad2_mt 962 CT	39.7564921828623	35.2859603632807	24.441041859154	59.2668244208746	70.6050702353066	39.9584831360217	39.4914226886573	49.6360873584194
Mt	nad3_mt 150 CT	180.182932407709	218.331879747799	158.866772084501	166.219599525211	552.058609512268	312.028743312169	433.277323212697	431.09137288454
Mt	nad3_mt 154 CT	175.533050281059	218.331879747799	154.793265107975	156.682409388519	549.015287519367	313.79161756817	436.09813911903	431.677625884837
Mt	nad3_mt 155 CT	172.743121005068	216.126507225094	154.114347278554	151.232586453266	542.928643533565	308.502994800167	423.686549131166	423.665501547454
Mt	nad3_mt 172 CT	217.381989420914	265.37982689884	193.491581384969	196.874853536009	569.709877071095	320.843114592174	469.383766813755	452.196480895207
Mt	nad3_mt 173 CT	224.124318504557	277.876937860836	196.207252702653	202.324676471261	584.926487035601	326.131737360177	480.102867257819	462.553617233775
Mt	nad3_mt 190 CT	367.573182111727	436.663759495599	328.596229439737	342.657617054022	665.878852046771	377.255090784205	557.393223091334	532.317724269033
Mt	nad3_mt 191 CT	365.945723367399	433.723262798659	328.596229439737	340.613933453302	656.140221669487	365.502595744198	545.545796284737	521.178917263404
Mt	nad3_mt 213 CT	422.906779418868	518.997667009921	367.973463546152	388.981112003671	654.922892872327	371.966468016202	528.620900846741	517.07514626133
Mt	nad3_mt 257 CT	614.016934824206	696.897717174794	545.171017025019	606.292801546878	668.922174039672	368.4407195042	534.826695840673	522.546840930762
Mt	nad3_mt 296 CT	728.636529246143	802.020474090401	659.908130197158	729.595045456973	695.094743178622	373.141717520202	557.393223091334	540.329848606416
Mt	nad3_mt 301 CT	714.686882866191	792.463859825346	638.861677485109	718.695399586467	693.877414381462	373.141717520202	556.829059910068	539.74359560612
Mt	nad3_mt 319 CT	500.792305040265	549.872882327791	456.911699200296	499.340026442541	121.124215317466	50.5357286720274	79.5470085585811	83.2479260420735
Mt	nad3_mt 320 CT	500.792305040265	549.872882327791	456.911699200296	499.340026442541	116.863564527404	49.3604791680268	78.4186821960481	81.0983317076538
Mt	nad3_mt 358 CT	556.125902347407	614.563809660473	560.7861271017	497.296342841821	88.8650021927135	29.9688623520163	66.0070922081843	61.3611473643453
Mt	nad3_mt 362 CT	567.285619451368	640.293155758698	556.712620125175	510.239672313047	90.6909953884542	28.7936128480156	66.0070922081843	61.5565650311107
Mt	nad3_mt 386 CT	534.503950458482	603.536947046947	523.445646483548	481.628101902969	89.4736665912937	28.2059880960153	68.827908114517	61.9474003646416
Mt	nad3_mt 455 CT	707.014577357218	789.523363128406	668.734061979631	668.965765302285	93.7343173813553	29.3812376000159	68.2637449332505	63.510741698765
Mt	nad3_mt 460 CT	701.899707017902	779.231624689116	666.018390661947	666.240853834659	93.1256529827751	28.7936128480156	66.0070922081843	62.3382356981724
Mt	nad3_mt 61 CT	202.734860721964	224.947997315915	169.729457355236	215.268005942487	187.468634762711	108.710579120059	203.662908437218	166.886687417678
Mt	nad4L_mt 100 CT	71.8406788567512	55.1343130676261	82.1490573599343	76.9787489604463	135.732160883391	91.0818365600494	81.8036612836473	102.20343971832
Mt	nad4L_mt 110 CT	67.6557849427656	52.1938163706861	77.3966325539877	72.2101538921001	133.90616768765	91.6694613120497	82.3678244649138	102.008022051555
Mt	nad4L_mt 150 CT	66.028326198438	52.9289405449211	71.9652899186202	72.2101538921001	129.036852499009	85.2055890400462	75.5978662897154	95.9500743818265
Mt	nad4L_mt 179 CT	111.364676933281	88.9500250824368	120.847373636928	122.621016043189	103.472947758639	68.164471232037	50.2105231327214	73.2816250370365
Mt	nad4L_mt 188 CT	104.389853743305	88.2149009082018	114.058195342719	109.677686571963	101.646954562898	65.2263474720354	49.0821967701884	71.3274483693822
Mt	nad4L_mt 197 CT	103.692371424307	88.2149009082018	112.700359683877	108.996458705057	97.3863037728367	63.4634732160344	41.1839122324569	66.6374243670119
Mt	nad4L_mt 2 CT	56.9610560514694	49.988443847981	58.3869333302013	61.991735888501	90.6909953884542	57.5872256960312	57.5446444891863	68.2007657011353
Mt	nad4L_mt 41 CT	50.2187269678261	44.8425746283359	59.0658511596222	46.3234949496491	99.2122969685774	53.473852432029	60.365460395519	70.5457777023205
Mt	nad4L_mt 55 CT	54.6361149881441	49.253319673746	65.8550294538316	48.3671785503689	99.8209613671576	51.710978176028	60.365460395519	70.1549423687896
Mt	nad4L_mt 8 CT	56.9610560514694	49.988443847981	58.3869333302013	61.991735888501	107.12493415012	66.9892217280363	69.3920712957835	80.7074963741229
Mt	nad4L_mt 95 CT	71.1431965377536	54.3991888933911	80.1123038716715	77.6599768273529	135.732160883391	91.0818365600494	81.8036612836473	102.20343971832
Mt	nad4_mt 1373 CT	19.7619990382649	19.1132285301104	14.2572744178398	25.886658942451	118.689557723145	59.9377247040325	54.1596654015871	76.7991430388143
Mt	nad4_mt 1405 CT	17.6695520812721	13.9673593104653	13.5783565884189	25.2054310755444	60.2577754594427	32.3193613600175	23.1306904319278	38.106445019259
Mt	nad4_mt 1417 CT	10.6947288912963	7.35124174235015	9.50484961189323	14.9870130719453	22.5205827474685	17.0411178080092	10.1549372627976	16.4150840082962
Mt	nad4_mt 1432 CT	9.53225835963365	7.35124174235015	6.1102604647885	14.9870130719453	18.2599319574069	14.690618800008	7.89828453773146	13.4838190068147
Mt	nad4_mt 1433 CT	9.53225835963365	7.35124174235015	6.1102604647885	14.9870130719453	18.2599319574069	14.690618800008	7.89828453773146	13.4838190068147
Mt	nad4_mt 154 CT	49.753738755161	66.8962998553864	39.3772341064148	44.2798113489293	53.5624670750602	18.2163673120099	20.3098745255952	30.2897383486418
Mt	nad4_mt 164 CT	46.2663271601731	65.4260515069163	35.3037271298891	39.511216280583	55.3884602708009	19.3916168160105	22.0023640693948	31.8530796827652
